,Ingredients,Cuisine
2180,"25g/¾oz butter 2 tbsp caster sugar 1 banana, sliced into large chunks 110g/4oz ready-made filo pastry 110g/4oz butter, melted 2 tsp ground cinnamon 4 tsp caster sugar 125g/4½oz dried apricots 40g/1½oz whole almonds, roughly chopped 2 tbsp honey 1 orange, zest only 2 tsp icing sugar ice cream, to serve ",4
2181,"2 tsp cumin seeds 2 tsp fennel seeds  3 tsp coriander seeds 3 garlic cloves pinch saffron 2 dried red chillies, finely chopped 2 tbsp finely chopped fresh coriander  5 tbsp olive oil 2 slices pork shoulder, about 7.5cm/3in thick 1 tbsp olive oil 1 onion, finely chopped 1 garlic head, separated into peeled whole cloves  750ml/1¼ pints chicken or lamb stock  1 bay leaf  10–15 dried apricots  300g/10½oz couscous 1 cinnamon stick 1 tbsp red wine vinegar  1 tsp caster sugar 3 tbsp olive oil 1 tbsp finely chopped fresh mint 1 tbsp finely chopped fresh coriander 1 tbsp finely chopped fresh flatleaf parsley  1 unwaxed orange, zest only 1 unwaxed lemon, zest only 2 tbsp raisins 2 tbsp flaked almonds, toasted 2 tbsp pistachio nuts, toasted and roughly chopped salt and freshly ground black pepper ",4
2182,"2-3 large, juicy garlic cloves, peeled, roughly chopped pinch sea salt flakes  2-3 good pinches smoked paprika  2-3 good pinches ground turmeric 1 tsp cumin seeds glug olive or groundnut oil  6 large chicken thighs, bone in and skin on good glug fruity olive oil 2 onions, peeled, roughly chopped 1 lemon, cut in half, thinly sliced pinch saffron strands handful green olives, pits removed small handful fresh coriander, roughly chopped ",4
2183,"1 large onion, chopped 3 garlic cloves, crushed 275ml/10fl oz chicken stock  sea salt and freshly ground black pepper 4 chicken breasts 1 x 400g/14oz can chopped tomatoes  2 tsp ground cinnamon  1 tsp ground ginger  handful dried apricots or prunes (or both), chopped  2 tbsp clear honey  bunch fresh coriander, chopped couscous, to serve natural yoghurt, optional, to serve ",4
2184,"2 whole small sea bass, gutted  4 tbsp harissa paste 1 lemon, zest and juice only 2 garlic cloves, sliced 1 tsp ground cumin pinch ground cinnamon pinch grated fresh nutmeg 2 tbsp olive oil, plus extra for greasing ½ bunch flatleaf parsley 4 plum tomatoes, cut into 1cm/½in slices 140g/5oz bulgur wheat 500ml/18fl oz chicken stock, warmed 1 red onion, finely chopped ½ bunch flatleaf parsley, roughly chopped ½ bunch mint, roughly chopped ½ bunch coriander, roughly chopped 100g/3½oz dried apricots, diced 1 pomegranate, seeds removed 100g/3½oz sultanas, left whole 100g/3½oz pistachio nuts, chopped 1 lemon, juice only 4 tbsp extra virgin olive oil ",4
2185,"200g/7oz pistachios 600ml/20fl oz milk 75g/2½oz caster sugar 6 free-range egg yolks 300ml/10fl oz double cream 1–3 tsp rose water candied rose petals, to serve ",4
2186,"2 large ripe vine tomatoes, stalks cut out, cross cut into the bottom of each 1 level tsp cumin seeds 3 tbsp olive oil 2 handfuls fresh spinach leaves, washed, roughly chopped 1 garlic clove, peeled, finely chopped ¼ lemon, juice only salt and freshly ground black pepper 100g/3½oz fresh uncooked prawns, cleaned, heads, shells and tails removed, de-veined, roughly chopped crusty bread, to serve (optional) ",4
2187,"2 cinnamon sticks, broken into several pieces 1 tbsp cloves 1 tbsp coriander seeds 1 tbsp cumin seeds 1 tbsp fenugreek 1 tbsp fennel seeds 1 tbsp mustard seeds 25g/1¾oz dried Damascan rose petals (available at spice shops and Middle Eastern food stores) ",4
2188,"2 tsp cumin seeds 2 tsp ground caraway seeds 1 red chilli, roughly chopped 1 tbsp sweet smoked paprika 2 garlic cloves 2 tbsp tomato purée 3 tbsp red wine vinegar 1 large chicken, spatchcocked 2 tbsp olive oil salt and pepper 125g/4½oz bulgur wheat 400ml/14fl oz beetroot juice 1 tbsp olive oil 150g/5½oz halloumi, sliced 100g/3½oz cooked beetroot, chopped 100g/3½oz shelled pistachios, roughly chopped small bunch mint, chopped small bunch coriander, chopped 1 pomegranate, seeds only 1 lemon, zest and juice 50ml/2fl oz olive oil ",4
2189,"3 tbsp olive oil 2 large onions, thinly sliced 2 red peppers, cut into long slices 2 green peppers, cut into long slices 4 garlic cloves, finely chopped ½ tsp cumin seeds ½ tsp caraway seeds ½ tsp cayenne pepper 1 tbsp tomato or red pepper purée 2 x 400g tins tomatoes 1 small bunch fresh coriander, roughly chopped 1 small bunch fresh parsley, roughly chopped 8 free-range eggs 85g/3oz feta, crumbled 8 tbsp thick natural yoghurt or labneh salt and freshly ground black pepper ",4
2190,"2 red peppers, thinly sliced 2 yellow peppers, thinly sliced 1 red onion, thickly sliced 1 aubergine, sliced into 15mm/⅝in strips 800g/1lb12oz vine tomatoes, quartered 1 red chilli, roughly chopped 1 tsp ground cumin 1 tsp smoked paprika 2 tbsp olive oil 4 free-range eggs sea salt and freshly ground black pepper handful fresh coriander, roughly chopped, to serve flatbreads or pitta breads, warmed, to serve ",4
2191,"500g/1lb 2oz potatoes, halved then cut into 5cm/2in chunks salt and freshly ground black pepper 1 onion, sliced 4 whole chicken legs, each slashed four times on the skin side 1 tbsp vegetable oil 1 unwaxed lemon 2 fat garlic cloves, crushed 1 tbsp ras el hanout spice mix 400ml/14fl oz good quality chicken stock (or a mix of white wine and stock) 85g/3oz stone-in green olives in extra virgin olive oil (drained weight) 2 tsp clear honey handful fresh flat-leaf parsley Greek-style yogurt, to serve  ",4
2192,"400g/14oz can chickpeas in water, rinsed and drained 1 red pepper, deseeded and thickly sliced 1 onion, chopped 1 small butternut squash, peeled, deseeded and cut into bite-sized pieces 2 courgettes, cut into bite-sized pieces 12 dried apricots salt and freshly ground black pepper 2 tbsp extra virgin olive oil, plus a drizzle to serve  2 garlic cloves, crushed 2 tsp paprika 1 tsp ground ginger 1 tsp ground cumin 500g/1lb 2oz carton passata 2 tsp honey, plus a drizzle to serve 1 tsp harissa paste handful fresh mint or coriander thick Greek-style yoghurt, to serve  ",4
2193,"600g/1lb 5oz lamb neck fillet, trimmed of any excess fat and cut into 3cm chunks 2 tbsp harissa paste 3 garlic cloves, finely chopped or grated 1 tsp ground cumin 1 tsp ground coriander 1 tsp ground cinnamon 1 tsp smoked paprika 1 onion, roughly chopped 90g/3¼oz dried apricots, roughly chopped 90g/3¼oz drained pitted green olives 1 x 400g tin chopped tomatoes 1 x 400g tin chickpeas, drained and rinsed 500g/1lb 2oz sweet potatoes, peeled and cut into chunks 350ml/12fl oz chicken stock, from a cube 90g/3¼oz low-fat plain yoghurt 1 small bunch coriander, roughly chopped ½ tsp sea salt freshly ground black pepper 200g/7oz couscous 1 lemon, zest and juice 1 tsp ground cumin 1 tsp sweet smoked paprika 1 red onion, finely chopped 2 green peppers, deseeded and roughly chopped ½ chicken stock cube 250g/9oz cherry tomatoes, halved, quartered if large 1 small bunch mint, leaves picked and roughly chopped ",4
2194,"2 tsp ground cinnamon 1 tsp ground turmeric 1 tsp coriander seeds  ½ tsp freshly ground black pepper ¼ tsp freshly grated nutmeg, or to taste ¼ tsp freshly ground cardamom seeds ¼ tsp freshly ground cloves 2-3 tbsp olive oil 2 garlic cloves, peeled, finely chopped  3 onions, peeled, finely sliced  1 tsp cumin seeds  2 tsp freshly ground ras-el-hanout (see above) ½ tsp cayenne pepper 3 ripe tomatoes, seeds removed, roughly chopped salt and freshly ground black pepper 110ml/4fl oz fish stock or water 4-6 plaice fillets, skin removed 200g/7oz couscous 1 tbsp olive oil ½ lemon, juice only 250ml/9fl oz boiling water 50g/2oz pistachio nuts, roughly chopped 4 tbsp pomegranate seeds 2 tbsp chopped fresh coriander leaves salt and freshly ground black pepper 1 lemon, juice only 4 fresh coriander sprigs, leaves only ",4
2195,"6 red chillies, roughly chopped 10 garlic cloves large bunch fresh coriander, stalks and leaves separated 2 lemons, zest and juice only  100ml/3½fl oz olive oil 200g/7oz sirloin or rump steak  100g/3½oz couscous 1 tsp cumin seeds 1 tsp coriander seeds 2 peppers, roasted and skinned 100g/3½oz green olives ",4
2196,"½ a leg of mutton or a kilo of stewing lamb 250g/9oz hunza apricots, or organic, unsulphured dried apricots 2 tbsp olive or sunflower oil 3 cloves garlic, crushed  2 large onions, peeled and sliced 3 large carrots , peeled and cut into 2cm/¾in chunks 2 cinnamon sticks 2 tsp ground cumin  1 tbsp whole coriander seeds, lightly crushed 6 cardamom pods, lightly crushed a few small pieces dried ginger root (or1 tsp powdered) pinch of mace lamb/mutton stock or beef stock, in a pinch 1 glass white wine 125g/4½oz good fruit chutney salt and freshly black pepper boiled rice, cooked to packet instructions 5g/1 tsp whole cumin or caraway seeds ",4
2197,"250g/9oz plain flour, plus extra for dusting  pinch salt  1tbsp olive oil  1 tbsp olive oil  1 onion, chopped  1 green pepper, deseeded and sliced 1 garlic clove, sliced  ½ tsp crushed chilli flakes  2 x 400g/14oz tins chopped tomatoes  salt and black pepper  6 eggs  100g/3½oz feta cheese or Greek-style cheese, crumbled  ",4
2198,"1 sweet potato (about 300g/10½oz), peeled and cut into roughly 2cm/¾in chunks 1 aubergine, cut into roughly 2.5cm/1in chunks 2 courgettes, halved lengthways, sliced into 2cm/¾in half-moons 1 red pepper, stalk removed, seeds removed, cut into roughly 2.5cm/1in chunks 3 tbsp mild olive oil or sunflower oil 1 small onion, thinly sliced 4 garlic cloves, thinly sliced 1 tsp ground coriander 1 tsp ground cumin 400g tin chopped tomatoes 1 tbsp harissa paste 2 tbsp clear honey 100g/3½oz ready-to-eat dried apricots, halved 400g tin chickpeas, rinsed and drained handful chopped fresh coriander, to garnish salt and freshly ground black pepper ",4
2199,"4 lamb chops 1 tbsp turmeric 1 tbsp cumin seeds 1 tsp dried ginger 1 tsp paprika 1 tbsp coriander seeds 1 tsp chilli powder salt freshly ground black pepper 100g/3½oz bulgar wheat, cooked bunch of coriander bunch of basil bunch of mint 2 lemons, zest and juice 1 roasted skinned red pepper 50g/2oz green olives 1 tbsp capers 100g/3½oz cherry tomatoes, diced 50ml/2fl oz olive oil ",4
2200,"2 sprigs of fresh rosemary, leaves only 2 garlic cloves, finely chopped 2 tbsp olive oil, plus extra for frying 1 tsp smoked paprika large pinch saffron 2 oranges, zest only 8 large king prawns, raw, shell-on 300ml/10fl oz chicken stock, hot 150g/5½oz couscous 100g/3½oz pumpkin, peeled and chopped into small dice ½ fennel bulb, core removed and chopped 1 stick celery, chopped 4 spring onions, chopped handful spinach 1 fresh red chilli ½ a bunch of fresh mint  1 lemon 2 tbsp natural yoghurt 1 pomegranate, seeds only salt and freshly ground black pepper ",4
2201,"750g/1lb new potatoes, scraped clean   2 tbsp olive oil 1 onion, sliced 2 celery sticks, sliced 1 fresh bay leaf 3 tbsp white wine vinegar 2 tsp salt 6 black peppercorns 1.2 litres/2 pints water 2 x 450g/1lb prepared skate wings pinch of saffron strands 2 plum tomatoes, skinned, seeded and diced ¼ tsp crushed coriander seeds pinch of ground cumin 1 small roasted red pepper skinned, seeded and cut into thin strips 1 medium-hot Dutch red chilli, seeded and finely chopped 2 garlic cloves, finely chopped 150ml/5fl oz extra virgin olive  1 tbsp lemon juice salt and freshly ground black pepper 2 tsp each of shredded coriander and mint 85ml/3fl oz extra virgin olive oil, plus extra to serve 50g/2oz watercress sprigs, very roughly chopped. balsamic vinegar sea-salt flakes coarsely crushed black pepper ",4
2202,"3-4 tsp oil 1 onion, sliced 500g/1 lb boneless leg of lamb, diced 2 tbsp ginger paste 2 tbsp garlic paste salt to taste white pepper to taste pinch chilli powder ½ tsp garam masala 500g/1 lb plum tomatoes 1 tsp tomato purée 50g/2oz yoghurt root ginger cut into strips, to garnish ",12
2203,"150g/5½oz chapatti or wholemeal flour, plus extra for dusting 1 tsp salt 2–3 tbsp ghee, for frying mint yoghurt, chutney or salad, to serve 4 free-range eggs, beaten ½ red onion, finely chopped  1 garlic clove, crushed  5–6 cherry tomatoes, roughly chopped 4 tbsp finely chopped fresh coriander 2 tsp cumin seeds, toasted ",12
2204,"5 tbsp vegetable oil 3 onions, finely chopped  1 garlic clove, thinly sliced 5cm/2in fresh root ginger, thinly sliced 1 tomato, roughly chopped  1½ tsp dried red chilli flakes 1½ tsp ground turmeric 1½ tsp garam masala 1½ tsp ground ginger 1½ tsp garlic powder 1½ tsp ground cumin 1½ tsp ground coriander 1½ tsp dried methi (fenugreek) leaves  4 chicken breasts (about 125g/4oz each), cut into small cubes  2 green chillies  1 tbsp chopped fresh coriander salt and freshly ground black pepper 400g/14oz long-grain rice, rinsed and soaked for 20 minutes 1 tbsp butter 300g/10½oz plain yoghurt  1 tsp cumin seeds ½ cucumber, peeled and grated  ",12
2205,"2 tbsp sunflower or vegetable oil 1 onion, chopped ½ tsp ground cumin ½ tsp ground coriander ½ tsp chilli powder ¼ tsp ground turmeric 150g/5¼ oz tomatoes, chopped 450g/16oz okra, cut into 1in/3cm pieces ",12
2206,"1kg/2lb 2oz mutton leg, bone removed, meat cut into 2.5cm/1in cubes 150ml/5fl oz plain yoghurt 3 garlic cloves, crushed 3cm/1¼in piece fresh root ginger, peeled, finely grated 1 lemon, juice only 1 tsp garam masala 1 tsp chilli powder ½ tsp ground coriander ½ tsp ground cumin ½ tsp ground turmeric ½ tsp salt 1 tsp cumin seeds 1 tsp coriander seeds ¼ tsp fenugreek seeds 1 cinnamon stick 6 cloves 50g/2oz ghee 2.5cm/1in piece fresh root ginger, peeled, finely grated 2 garlic cloves, crushed 300g/10½oz tomato purée 150ml/5fl oz double cream 75g/3oz ground almonds salt and freshly ground pepper 300g/10½oz wholewheat flour, plus extra for dusting pinch salt 110ml/4fl oz water vegetable oil, for deep frying 2 birds’-eye chillies, finely sliced 2 tbsp fresh coriander leaves ",12
2207,"250g/9oz chana dal, soaked overnight or for at least 2 hours 1 garlic clove 1 tsp red chilli powder ½ tsp ground turmeric 1 cinnamon stick 1 onion, thinly sliced 1–2 tbsp ghee  salt, to taste 1–2 tbsp ghee  2 garlic cloves, thinly sliced 1 tsp cumin seeds 1 tsp mustard seeds 2 long dried red chillies 5–6 curry leaves (fresh if possible) 2 tbsp tamarind chutney (available in Asian shops) 2.5cm/1in piece root ginger, peeled and very thinly sliced handful mixed fresh coriander, dill and chervil, finely chopped 1 tsp chaat masala ",12
2208,"4 tbsp vegetable oil 1 tbsp ghee 1 tsp cumin seeds 2 red onions, cut into small wedges 1 tsp crushed garlic 2 tsp grated fresh root ginger 4 tomatoes, roughly chopped  1 tsp turmeric 100g/3½oz mung dal, husked, soaked in cold water overnight, or for at least 2 hours, and drained 50g/2¾oz urid dal, soaked in cold water overnight, or for at least 2 hours, and drained 25g/1oz chana dal, soaked in cold water overnight, or for at least 2 hours, and drained 1 tsp coriander seeds, toasted 2 tbsp oatmeal 1 bunch fresh dill, finely chopped 1 bunch fresh mint, leaves separated and finely chopped 1 bunch fresh coriander, finely chopped  salt vegetable oil, for frying 2 red onions, cut into wedges 1 lemon, cut into quarters handful fresh coriander leaves, finely chopped 2.5cm/1in piece fresh root ginger, peeled and julienned  1–2 green chillies, deseeded and finely chopped 1 tsp chaat masala ",12
2209,"2½ cm/1in piece fresh ginger, peeled 2 garlic cloves, peeled ¼ tsp salt 1 lime, juice only ½ tsp ground coriander ½ tsp chilli powder ½ tsp ground turmeric ½ tsp ground cumin 2 chicken breasts, cut into bite-sized pieces 75ml/2½fl oz plain yoghurt 1 tbsp sunflower oil 1 red onion, peeled and finely sliced 2 tomatoes, chopped 1 tbsp tomato purée 75ml/2½fl oz double cream 150g/5oz baby spinach leaves small handful fresh coriander leaves, chopped 100g/3½oz basmati rice, rinsed and drained, then cooked according to packet ",12
2210,"3 tbsp sunflower oil 2 large onions, peeled and chopped 4cm/2in piece fresh root ginger, peeled and chopped ½ tsp cumin seeds 2 tbsp ground coriander 1 tbsp ground cumin 1 tsp chilli powder (optional) 4 cloves garlic, peeled and chopped 1.5kg/3lbs chicken breast, skin removed, chopped 115g/4oz cashew nuts 1 bay leaf salt and freshly ground black pepper 4 tbsp double cream handful fresh coriander, leaves only white basmati rice, cooked, to serve ",12
2211,"2 tbsp ghee or clarified butter 2 onions, finely chopped 5cm/2in fresh root ginger, peeled and finely chopped 3 garlic cloves, chopped 1 tsp ground cumin 1 tsp ground coriander 1 tsp ground turmeric ½ tsp fenugreek seeds 1 hot red chilli 1 tsp salt 400g tin chopped tomatoes 1 tsp caster sugar 2 tsp garam masala 50g/1¾oz semolina 200g/7oz paneer, cut into 2cm/¾in cubes 1 tbsp vegetable oil 500g/1lb 2oz spinach, washed small handful chopped fresh coriander leaves squeeze lemon juice ",12
2212,"100ml/3½oz full-fat milk 1 heaped tsp saffron strands 1kg/2lbs 2oz braising steak, cut into bite-sized chunks 4 onions, peeled 4 garlic cloves, peeled 25g/1oz fresh root ginger, peeled and roughly chopped 2 fresh red chillies, deseeded and roughly chopped 5 cloves 2 tsp cumin seeds 2 tsp coriander seeds ¼ cinnamon stick 12 cardamom pods 2½ tsp sea salt flakes, plus extra to season ½ whole nutmeg, finely grated 135ml/4¾fl oz sunflower oil 200ml/7fl oz natural yoghurt 2 bay leaves 2 tsp caster sugar 325g/11½oz basmati rice 4 tbsp chopped fresh coriander 50g/2oz butter 50g/2oz sultanas 40g/1½oz flaked almonds 3 large free-range eggs freshly ground black pepper fresh coriander ",12
